reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3d24a70c-1f05-48d5-93fa-eb8c5a80a3e5,Mbok Slamet,https://play-lh.googleusercontent.com/a/ACg8ocJchMxLpE7ieyl-eVcWvSCVQRCObGXFVLrVTc-nUToFub5pNA=mo,bagus.,5,1,2.719.1340,2026-05-01 07:41:04,,,2.719.1340
e8f1cc54-f169-4b86-8d64-01e1b3620690,Zaenal Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjV0jdqc6aO4VuvGjVYRrNGjrqyL_5EG3MhliF7Fhermf013h8S8,"seru banget plss,walaupun banyak hacker/cheater.... tapiiiiii ini serruuuuuuuuuuu,ada beberapa game yang isinya tuh seru + minim cheater. Walaupun sekarang peraturannya ketat banget.sekian itu doang terima kasih dan sama sama",5,1,2.719.1340,2026-05-01 07:40:55,,,2.719.1340
1d59c2b7-0662-406f-8bb1-19fac2e1ebb9,filzhaaqilaputri,https://play-lh.googleusercontent.com/a/ACg8ocLndgYOddvE1Gt4SNWQ7DZZ7w_qGo8qbn55eRGUmLKLg3ojTw=mo,karna sudah bisa chat tapi bisa nggak sih robux di ilangin soal nya takut anak anak mencet terus ke beli,5,0,2.718.1110,2026-05-01 07:40:37,,,2.718.1110
8dd12d5c-d16b-4f56-9cf4-0a3d1d5fb2fb,sasa sakina,https://play-lh.googleusercontent.com/a/ACg8ocL6cmo0s8wqQAX1OFCTHWcqvkV_TpDwyOcLhu3qs4PBgIiQGg=mo,"aku sangat suka roblox,karena aku mendapat teman yang sangat banyak.dan aku kasih rating game ini, 1765 biaa main wallhop,tower,laser,latihan wallhop atau laser itulah sebabnya aku sangat suka roblox,terima kasih ^^",5,0,2.719.1340,2026-05-01 07:40:30,,,2.719.1340
fe396be5-98a9-4fdc-9d30-04e2f6556437,Ikbal Bky,https://play-lh.googleusercontent.com/a/ACg8ocLbipXPeA_-lEXZ2Y_yk3_kL__UeIcNXuZWxeFp6PpPTz__kw=mo,suka ngeleg dan gak bisa chat,1,0,,2026-05-01 07:39:23,,,
ed32d392-e0ba-45cf-a3b5-49e28b85d906,Gita Vera,https://play-lh.googleusercontent.com/a/ACg8ocK2dZ82Nb5oGtr1ScWCfgTpyMp-vM8k8OBzC_wCz8Xm_5e0mg=mo,roblox. keren sekali,5,0,,2026-05-01 07:38:08,,,
7a693227-758a-4d6b-806d-61f93af2b18f,Anto Kasianto,https://play-lh.googleusercontent.com/a/ACg8ocL6on5qO4g4f7o69jJq1Qphsb1h_kyAbrcYCclSBCUxpwODTw=mo,game ini bagus untuk semua orang maupun anak 6 tahun ke atas dan bisa juga untuk anak remaja maupun dewasa. sekian informasi dan alasan dari saya terimakasih wassalamu'alaikum warahmatullahi wabarakatuh,5,0,,2026-05-01 07:38:02,,,
33902fcd-be24-4e84-9a7e-38b0981e2ace,Fenji Fular,https://play-lh.googleusercontent.com/a-/ALV-UjUOchDkeCEOz-E89a-iyCvkbUzlJ6CIbCvwq1X5OphNuSvS-BsU,seru sih walaupun harus verifikasi dulu agar bisa membuka chat menurut kalian bagus gak untuk dirating,5,0,2.718.1110,2026-05-01 07:37:57,,,2.718.1110
a3b3ca94-62d0-4120-abb0-341a50419baf,Atharizz Valent,https://play-lh.googleusercontent.com/a/ACg8ocIModX2tpqQhyEVuTuVZs_zr-PQh3GD5IIPky1QwRbWbgq96A=mo,"oke lah, tapi kadang kadang suka ngelek, tapi juga seru",4,0,2.717.985,2026-05-01 07:37:40,,,2.717.985
e4e1eefe-4bed-4026-ac7a-d70b0fefdcba,Nakila alyana,https://play-lh.googleusercontent.com/a/ACg8ocLEdJkQneAHQKSH7zEVxZa-y1WNt3s11PIUpMdGDEGgBkKt5g=mo,jujur aku donlot gk bisa d buka,1,0,,2026-05-01 07:37:40,,,
c6387ba5-1228-415d-a501-78d64c923d66,Rosewita Afriani,https://play-lh.googleusercontent.com/a/ACg8ocKJdlb9U1qIx51gr7hx08_Daf_AffGMaQHl_dU4rHhzfVy_NA=mo,setiap aku upgrade selalu tertunda trs 😡🥲,3,0,2.717.985,2026-05-01 07:37:37,,,2.717.985
4fb32cad-cf68-447a-8a49-bae097f0c4b7,muhammad rakasyarama,https://play-lh.googleusercontent.com/a/ACg8ocLE13RXwIz6ajzUfGOaot0MmfiKAzL5okPup7hQSfhV9tJ6lg=mo,keren jadi ku kasih bintang LIMA⭐⭐⭐⭐⭐,1,0,2.717.985,2026-05-01 07:37:34,,,2.717.985
455c6f4d-ebe9-46ad-8ab4-f7e4a889e87a,Arshad Raqila,https://play-lh.googleusercontent.com/a/ACg8ocK0QbkpGSNUfBrGPoJH-R17XuTCNFSAwQJ7IBlmJpRpBQrGqw=mo,game game barunya brainrot semua,3,0,2.717.985,2026-05-01 07:37:22,,,2.717.985
944b71a0-9aad-43b9-8db2-c338ea832a56,Reygemings_4 Channels,https://play-lh.googleusercontent.com/a-/ALV-UjUKmIW43WKlmgLKKpIo8miqCousJ7tOOZGiJuFvJLlUXfgPzBw,"I really like games like this, I enter the game and then choose what other game like 2 times and there are many more games, can you lower the price of my robux from Indonesia and I have to pay 90 k for only 400 robux, please make it a little easier, developers",5,0,2.718.1110,2026-05-01 07:37:09,,,2.718.1110
e6124354-f3a6-4466-87d4-b23f9aca3f02,Angga Panjaitan,https://play-lh.googleusercontent.com/a/ACg8ocJJIyNSHg8CKP-ZUtv6UrsgjtQEqwfcUU1Sz9g9ZMG8Ywfo_g=mo,"game bagus, 👍 tapi saat chat dihapus susah berkomunikasi🥲, jadi semoga 2027 bisa balik lagi chatnya",5,0,2.717.985,2026-05-01 07:37:04,,,2.717.985
2864a62e-eb56-426e-bbbe-be8100ece407,Keyla Z,https://play-lh.googleusercontent.com/a/ACg8ocIdw81nnXOipc0wHzbnTSr53TH-9HVo5HljctXNZUK8f4c6cA=mo,"update terkntol yg pernah ada, kecewa bgt si sama roblox kali ini",5,0,2.717.985,2026-05-01 07:36:58,,,2.717.985
8b33f93a-a711-4a74-a6dc-098927ab4b29,Nada Aidilha,https://play-lh.googleusercontent.com/a/ACg8ocITc_r3nPXqsnTFoBmwh0F5X4ZVO0HunWq-lhdgA6la4YTcfw=mo,seru tapi kenapa tidak bisa terdonloand🙊,3,0,2.711.876,2026-05-01 07:36:47,,,2.711.876
cd950398-ddc2-4b79-b1a9-694b7b67f850,rahman fajri,https://play-lh.googleusercontent.com/a/ACg8ocIcK-6ulgx0V4cwH53WsPvzJQM3Te3SxtQ-AtOCs-dAlQ54Ew=mo,geme ini sangat seru tapi ada pembayarannya,5,0,,2026-05-01 07:36:36,,,
0357555e-defa-4ada-b88d-8b5c76479669,Muhammad raka Bumi,https://play-lh.googleusercontent.com/a/ACg8ocLFJTGKtLCeGQpl7ebkAnYKUkFdiAva96pXhQsuqy6XWONNcQ=mo,kenapa aku kasih bintang lima karena baaaaaaaaaaaagus dan seruuuuu,5,0,2.719.1340,2026-05-01 07:36:24,,,2.719.1340
e61c311d-f3e5-4994-8af0-33b3806a6327,Puji Imoet,https://play-lh.googleusercontent.com/a/ACg8ocJUMtzZGelEyEF3lk4UhJCWo69uCqQBzV0U8ko_Xw2Oj1j4EA=mo,seru bingitttttt,5,0,2.717.985,2026-05-01 07:36:22,,,2.717.985
2c3a5335-8786-42d8-8852-31ab6e1fa37c,Karmila Irmas,https://play-lh.googleusercontent.com/a-/ALV-UjVVtZriQu8h6CXqUlhsn6A0qZE71DmKRgUY1DLOG229XvS4yg,"Gamenya bagus,Asik,Seru,Cocok buat anak anak.Tapi Tingkatkan Keamanannya Karena banyak yg kena hack dan sering ketemu Slender atau ncp dan online dater itu sangat meresahkan",3,0,2.718.1110,2026-05-01 07:35:51,,,2.718.1110
057b1e0b-a894-435d-9b86-0624832b63e7,Radit,https://play-lh.googleusercontent.com/a-/ALV-UjVVHcaoW6itRlh9ERz6GgKOuKAVBdd0MipQNHoU5HRqt0J89Vk,"Tolong tambah kan sistem chat lagi dong, kalau gk ada sistem chat, jadi nya susah, apalagi Mabar cuma diem aja, GK ada sistem chat, jadi tolong tambah kan sistem chat",2,0,,2026-05-01 07:35:31,,,
accbdade-a183-424e-a7bb-eca431c75cac,Ramdan Muzaki,https://play-lh.googleusercontent.com/a-/ALV-UjUndBTNZavAWfZlUWZuPhAzUasgaOnFq2IQtFdfRTUCA6sVs4ov,"Bro Developer Mohon Kalau Update Jangan Memaksa Player Roblox Untuk Update Ingat Hp,PC,Laptop mereka memiliki RAM Kalau Di paksa Update Terus Takut Nya RAM mareka Penuh dan aku adalah satu satu Korban nya jadi aku kasih Bintang 3",3,0,2.719.1340,2026-05-01 07:35:19,,,2.719.1340
1807a168-6492-48fa-814e-f39d84ef9484,Ahmad nonya,https://play-lh.googleusercontent.com/a-/ALV-UjWbUTfq6qWmcTHAYBEs2Q-EGPKTSvdgnFktt-Vnkems6GYZlMQ,game bikin gobl@k,1,0,2.717.985,2026-05-01 07:34:45,,,2.717.985
cdcf4bed-b5c0-4870-8820-f9596e70100b,aditya gonzalez,https://play-lh.googleusercontent.com/a/ACg8ocLe4U9uVcWya4YUcyve_fm6oD_8J0SuOOTjzMPtmK_2NcMRVw=mo,game nya lumayan,5,0,2.717.985,2026-05-01 07:34:29,,,2.717.985
fa4a2266-9ac7-4d03-9c0c-dfb02929888b,Muhammad Alghzali,https://play-lh.googleusercontent.com/a/ACg8ocJlsF-Kf1EJyiYOxqbKUmgqTOB42a-s6zTfw8WNphjeUmy3sg=mo,game nya bagus dan menarik mantap 🗿🗿🗿🗿🗿🗿🗿👌👌👌👌👌👌,5,0,2.718.1110,2026-05-01 07:34:19,,,2.718.1110
3ddaea7d-bcd4-4796-8df0-3e83a3f9a371,Raihan Naila,https://play-lh.googleusercontent.com/a/ACg8ocLNO2LbI5xh8Deyzza_Gi6jNUc7w6uefII8rRc7zMB3b28gXQ=mo,mainan enak banget sama bisa Mabar,5,0,2.717.985,2026-05-01 07:34:06,,,2.717.985
60231f43-6c74-453a-a774-49e9f2cee068,Adinda Dinda,https://play-lh.googleusercontent.com/a/ACg8ocJehTsNR3Hq74Hoq8-OxJWHWxqGFZRN27lf5pVcBk6CyY3rPA=mo,seruuy polll,4,0,2.717.985,2026-05-01 07:33:54,,,2.717.985
b9f34ae8-b8f7-47fd-a096-bfe0711a77f6,Heru Nurfadillah,https://play-lh.googleusercontent.com/a-/ALV-UjXC6D6I7Y6KsRL2MSr8C5_kOlYAn-fxRau0BG_bSY3Ce9LJipc,wah game yg bagus gak bisa chat sama orang tipu,5,0,2.718.1110,2026-05-01 07:33:48,,,2.718.1110
3a327deb-2aa3-4fb3-8ac2-92ae53f6e691,Khinanty D. Mutiarani,https://play-lh.googleusercontent.com/a-/ALV-UjVBIJrozvfGXUtNbmSO1odIy6m5z_5hzX6keuwXlRVdvCuqdn0,GW INTERNET NYA BAGUS MALAH DISCCONET JIR SAMA JUGA GW SERING NGELAG APALAGI GABISA NGECHAT PARAH BANGET GANTI RUGI!,1,0,2.718.1110,2026-05-01 07:33:45,,,2.718.1110
014bb260-d98a-435b-a002-595458896055,Zaky Alvaro,https://play-lh.googleusercontent.com/a/ACg8ocLJr1gNmq7arPhEmFz_-clMUQ5ZTl4hD3rBqt-Re2XMDQum2MQ=mo,game ga bisa login,1,0,2.716.875,2026-05-01 07:33:10,,,2.716.875
109c3181-143c-4b9f-b846-d9596f7160cd,Azka Dinda,https://play-lh.googleusercontent.com/a-/ALV-UjXMUWzLfyGhzUSvllcQtWZmXdNq_DAbTB9WZ0IaQjFm6jSCP9E,seru,5,0,2.717.985,2026-05-01 07:33:04,,,2.717.985
746c5521-7d65-4563-afad-2ad02cea2989,Surana,https://play-lh.googleusercontent.com/a/ACg8ocJeKROxEt2cIQ_xaKpPkB9xJxGpkZLslEiK_J0FdOlUVVJwOQ=mo,aku suka geme Roblox cuma pakai data dan aku kalau hapus geme nya mesti download lagi deh 😘,5,0,2.719.1340,2026-05-01 07:32:50,,,2.719.1340
b00df0b7-25d3-4d7c-aa80-919ecff9c123,Riana Eky,https://play-lh.googleusercontent.com/a-/ALV-UjVOgadftfCbjy83kMUh5OHyZ4av9OjrEgd8OeBIzfH1pSyUBD0s,"Game burik,apa apa mahal robuxnya juga mahal banyak hacker yang bebas lah incomu malah diban yang lain kagak di ban Roblox?udah banyak item mahal yang GK muncul,emang sebaiknya pensi aja game burik kayak gini susah berkembang kayak negara kita,udah Roblox dan workernya updatenya lama,mentingin duit dan banyak hacker bukannya di ban malah dibiarin aja",1,0,2.717.985,2026-05-01 07:32:46,,,2.717.985
fb8e1272-88f4-43a1-830b-fdbe0a5f9b39,Hanzz,https://play-lh.googleusercontent.com/a-/ALV-UjXD69w_NFYi3hL0XfdVvSJIGJHvJ8kqb6QA1xyeht3odF9qsOtv,"eh min kalau ada aytem yg ilng minimal kembalikan lah robux nya, kadang ada yg di kembalikan kadang jga kaga, jujur untuk pemain lama saya kecewa banyak aytem yg saya sudah dapatkan eh tba' hilang kesetika+nda di ganti rugi dri pihak Roblox nya, lain kali balikin lah yh kalau gini pemain kga nyaman, udh mah aytem nya ilang+kga ada kembalian roblux pula",3,0,2.718.1110,2026-05-01 07:32:43,,,2.718.1110
266ca91e-7cbc-47c2-b486-d9589cd54953,fitriani ani,https://play-lh.googleusercontent.com/a-/ALV-UjVX_y8H6X-IZpACQQpua1fajuBjswzPJaJUwv2LEyhjSfnvVJ4d,mantap,5,0,2.718.1110,2026-05-01 07:32:36,,,2.718.1110
25e42190-3e1d-4c87-ad23-a9ad50621deb,Sucisukamakan Sucisukamakan,https://play-lh.googleusercontent.com/a-/ALV-UjWx3mx2WLcNbl0gjLgd05EYnIlEKWmUyj0y-Y_k1vUt6jfkmdo,Bagus,5,0,2.717.985,2026-05-01 07:32:12,,,2.717.985
a38dff47-1572-4a7e-9026-fc4b8e501784,Salma Safira,https://play-lh.googleusercontent.com/a/ACg8ocLhy8RzjVol9NhmJItdwYwrpwn_OXpCvtBenRyLlZMg0SL2EQ=mo,bagus tapi pakaian nya jelek abiezzz,4,0,2.717.985,2026-05-01 07:31:20,,,2.717.985
18c15e43-b4fa-4566-8a35-77707790b7f2,Falen Sidik,https://play-lh.googleusercontent.com/a/ACg8ocKtlt65hSYnVXg5gok2A4OmlRZ24PZWkVlPNFoLdY0_bDeDHA=mo,aku suka sekali,5,0,2.717.985,2026-05-01 07:31:10,,,2.717.985
f1b4a384-af19-47ec-93ce-c59c4bfd49d9,Pepi Purwati,https://play-lh.googleusercontent.com/a/ACg8ocKp91LoNmVVkTlQuEHLBslQw0xPGcF4uO5PX4pe-sp0jeDglA=mo,seru banget aku GK bosenn!! main Roblox seru deh pokoknya,5,0,2.717.985,2026-05-01 07:30:51,,,2.717.985
741dc0f0-507d-4b63-94de-30ea5c4fcfd6,Zikri Arifin,https://play-lh.googleusercontent.com/a/ACg8ocJJ_STvHCEt7Euh4NUj8cuXpGfCsY5D1ni12RsF4JUHA7L4UA=mo,payah tolol,1,0,2.718.1110,2026-05-01 07:30:50,,,2.718.1110
f82a2358-b71f-4f0d-bd65-7e3fd4ae4782,Ike Nurhayati,https://play-lh.googleusercontent.com/a/ACg8ocI4YlGff2uKwTyNm9yRqPSk2JaBg17MgWktHgFfnbpbuXAX4A=mo,agak aneh sih,3,0,,2026-05-01 07:30:47,,,
98b7af39-f4b2-4ae3-83d2-1278d35ec6e2,Syakeera Kira,https://play-lh.googleusercontent.com/a/ACg8ocJ6_2EczeUhHBOEmfYXxq7DqWw-W27IHTuElYlGluhi_8YM=mo,♥️,5,0,2.718.1110,2026-05-01 07:30:43,,,2.718.1110
3ec11f98-f876-4bd7-8469-9d91c7d47256,Dora Elt,https://play-lh.googleusercontent.com/a/ACg8ocIp8Vs-Z8N25U6ZImMvBbE-1gIw1BahMQW9k73eboOm2Wax-Q=mo,game yang enak baget di tahun 2016,5,0,,2026-05-01 07:30:12,,,
2cbec1ba-5606-4fe4-af62-f88d73b206ae,Rizky 02,https://play-lh.googleusercontent.com/a/ACg8ocIHlzV464NtoFTWk6hKageOtRK7BF-1-iMtcWQw1qLLtqkTgQ=mo,game nya sangat bagus aku beri bintang 5,5,0,2.717.985,2026-05-01 07:29:59,,,2.717.985
51756662-3e7b-446f-8e79-812cf137afaa,Tasah Sulistia,https://play-lh.googleusercontent.com/a/ACg8ocK2kcMftXlkbGgxedhAbGa5ANFHevNcbjsz-q1WQOU4ATYJdA=mo,game ini update mulu jelek,1,0,,2026-05-01 07:29:54,,,
a711344a-bcda-4ed7-84c1-e3b213d8ab33,Rasyid Aja,https://play-lh.googleusercontent.com/a/ACg8ocIoECooUORlZ2BqR8CMIi76bZuiWnHohAWtvhj_oXf38U-NHw=mo,WOI!! ROBLOX MAKSUD LU APA MASA AKUN GW KENA BATASAN UMUR PADAHAL GW DIEM AJA DASAR GA TAU DIRI!!!!!!,1,0,2.718.1110,2026-05-01 07:29:50,,,2.718.1110
ad52516b-9522-4a63-a0ac-422b95c02b29,Alvira Artha Ramadhany Anthony S Simanjuntak,https://play-lh.googleusercontent.com/a-/ALV-UjX7cGgryKJ4eVbTrEdAMNLrQYgo-OWHvpkmIvqYcvjdfY02HbbRoQ,i don't like the update:(,1,0,2.718.1110,2026-05-01 07:29:14,,,2.718.1110
6aba9ba4-58fe-48aa-b440-8ff559de191d,Alyshia Wifda,https://play-lh.googleusercontent.com/a/ACg8ocIKLl7_EnDAdU7FtNObohuNwzXg8SYnV78oVewc-sdGp9Y5xA=mo,"bagus. cuman kenapa harus ada update yang engga banget si, kita gabisa chat an lagi, ditambah LG nanti bulan depan kita di pisah game nya",4,0,2.717.985,2026-05-01 07:28:48,,,2.717.985
2bfec3d5-720c-4115-a869-5e96c78cbc54,Siti khayla Humaira,https://play-lh.googleusercontent.com/a/ACg8ocKm_kqyAjCVZaRL0Hz97v0Uq54xFNpu_rL00BKYrkdicpgB8Q=mo,seru banget Roblox banyak aplikasi nya lagi dan juga menyenangkan pokoknya game ini yang paling terbaik sih dan juga bisa ada teman pokoknya Roblox the best,5,0,,2026-05-01 07:28:43,,,
822ee440-be89-4fdb-9e04-8cb98b2238f7,BitNavy,https://play-lh.googleusercontent.com/a-/ALV-UjUfuPbF55TxtTryiQ03BhTUHGS3GAURTK5gc-V9Z2eMV0KVSFeK,Domain Expansion: Aunthentic Mutual Love,5,0,2.719.1340,2026-05-01 07:28:39,,,2.719.1340
c0b8f39f-915c-4352-b9a3-2f13a4ccf02e,Delvina Febrianti,https://play-lh.googleusercontent.com/a/ACg8ocKzMznqkr_2lkLQXXF5Au-GQOj58W_blk31ciLyZFgotmfrxA=mo,menyenangkan saya suka bermain ini tapi harus pakek wifi,4,0,2.717.985,2026-05-01 07:28:27,,,2.717.985
2c9c57f5-83e1-4fe1-a9d3-e2007c2130a2,Uyrene Putri,https://play-lh.googleusercontent.com/a/ACg8ocJAUvPoMjVVTzPRrJR8dnHXYpNXCv23aWRJyV0ownWl9HWF0w=mo,aplikasi ini bagus sekali karna boleh Mabar sama teman teman kita,5,0,,2026-05-01 07:28:13,,,
80b11784-07e1-4a8e-b053-232239b84586,Hanifa Shidqia,https://play-lh.googleusercontent.com/a/ACg8ocK4SAlPmStqdHKvGJ1wx-V9nitKFW2tAEznDhpUwBsNzWrSgw=mo,✌✌,5,0,2.717.985,2026-05-01 07:27:59,,,2.717.985
198da724-c457-477f-8674-02c45c1c574c,Revalina Arsyila,https://play-lh.googleusercontent.com/a/ACg8ocKG44efA4x5Bkb4xlJWEzu5_h2uqHSIcMXg7fUN81x7veTZNw=mo,aku sangat senang jika main ROBLOX,5,0,,2026-05-01 07:27:47,,,
e9534f4d-a68c-4d3a-895b-42e627eff34d,Ofi Sofiani,https://play-lh.googleusercontent.com/a/ACg8ocJoWorQu4Nhj9o4IbURIwzttBbYfyQ7pwt-soF-VORXGJxfyA=mo,seru banget bisa Mabar sama teman 😍😉👍,4,0,2.717.985,2026-05-01 07:27:43,,,2.717.985
5f6b292a-ee82-4b91-b8d2-023707da77f7,Nizam Sadiq,https://play-lh.googleusercontent.com/a/ACg8ocIWoOmPyxdG8pYee7HJ-IFXo9oe8JlwM3ykuas9U-HNDQ3Hnw=mo,game yang sangat seru,2,0,2.717.985,2026-05-01 07:27:41,,,2.717.985
586ab242-23b2-42be-8f47-5c6bc5aa7c00,Erika Oktarian,https://play-lh.googleusercontent.com/a/ACg8ocLsptj7e3Yq1NDjU0Kcf3tCq6kJ72YUlKq8lJi_gMy-f0EbNA=mo,seneng banget soalnya aku bisa main Roblox nah setiap hari aku main itu di game uni ya tapi aku kepengenan main Roblox tapi gak bisa......... nah abis itu KK aku Dateng tuh nah KK aku tuh abis kencing tuh nah KK aku itu nawarin main Roblox kan tapi awalnya sih aku lagi main omong us .........🙃by 👋 lama banget 😫,5,0,2.717.985,2026-05-01 07:27:21,,,2.717.985
2d53628b-e73e-4381-b61f-9a0c7f145174,Lucia Ngantung,https://play-lh.googleusercontent.com/a/ACg8ocLYbjJauGgcslS0T1madi4PMD5-YkjMxFJDdOoONTHb9fHX=mo,"harusnya bisa bintang lima,tapi..semenjak update tentang batasan umur,server jadi tidak rame lagi.. 😪",4,0,2.717.985,2026-05-01 07:27:20,,,2.717.985
5b89be6c-df5b-47b9-af10-dcaa33a5fff6,Dafka Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocJ0AQswvojb4SaR5c7CRo8lDco-iDJ_JnLYQX7bBILvpXj5yQ=mo,bisa Mabar sama teman,1,0,2.717.985,2026-05-01 07:26:11,,,2.717.985
d6759e6e-c1b2-49aa-a501-1ff7561d53a7,Aditya Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocIVJQot5e2q_LfXtGEUat7O_JTEuZPRpVRwoVhMnNhRhZmzyg=mo,Good game,5,0,2.717.985,2026-05-01 07:26:08,,,2.717.985
36a66d7c-8f28-4c0f-ab7c-57dcd691cec4,Mika Andriani,https://play-lh.googleusercontent.com/a-/ALV-UjUjDRTwRVnE1zQiJWGNVPAc7hCbTEadhRUh28CDJ_aWiV93WINx,aku suka bgt sama Roblox,5,0,2.717.985,2026-05-01 07:26:06,,,2.717.985
58d83a9e-042e-4eac-a8e1-950a2c3a9022,Rudi Yati,https://play-lh.googleusercontent.com/a/ACg8ocI2BCS-NIGcppUwGsbm3HwkQgDTml7zIEKFC5CksbKjX8c8_w=mo,tapi seru adarobuk geratis,4,0,,2026-05-01 07:25:53,,,
ccc09181-884d-48fe-9879-7b38636960fc,alfianur,https://play-lh.googleusercontent.com/a/ACg8ocJkmVjhimLX-u9G6yFxv5EfcE95_woNZM1MinnhRjfqoj45EQ=mo,gamenya asi bangat 😭😭,5,0,2.717.985,2026-05-01 07:24:57,,,2.717.985
8ee2e099-178d-406f-9829-84b353f946f4,Zizan Tugboat,https://play-lh.googleusercontent.com/a/ACg8ocILqDEhUg_CE3UwMCCVxfJlTyRB2tk0feklVLeJuU8VsWt-zw=mo,pilihan aku Roblox,5,0,2.717.985,2026-05-01 07:24:54,,,2.717.985
7c8cdced-fb46-4d0b-95e3-853aa142f950,light bg,https://play-lh.googleusercontent.com/a-/ALV-UjVt5JhGyVv5Laxlg9jC04EkQIKnERkGu2Hz6DvhePr4sqVNAGf0,Item nya jadi 105 robux semua Nying kemahalan,5,0,2.717.985,2026-05-01 07:24:49,,,2.717.985
789ea9a4-1ffe-426d-9150-6f8921d3b871,Shadrina Tandri,https://play-lh.googleusercontent.com/a-/ALV-UjVRKgHzHL1WPpYwSpXv6-bd0MEwlMp4WAqeUTdkqTWiIIG8Tdz9,jijik aku sama roblox sekarang update nya jelek jelek gk ada pun yg bilang mau upd makeup apa woiii,1,0,2.717.985,2026-05-01 07:24:34,,,2.717.985
5a1a2459-f3f9-4d2d-876f-32239e71395a,Susan Puro,https://play-lh.googleusercontent.com/a/ACg8ocIgtFEOAm8J4GIZJUeNW5_xlD1ennRsh4HfRwCwwcq7lVG9PA=mo,bagus tapi makin hari banyak peraturan agak kesel sih ttapi juga makin banyak bacot yang peraturan nya,5,0,2.717.985,2026-05-01 07:24:32,,,2.717.985
17aa67ba-eb76-4056-9ee2-841cffcbcffa,Dewi Rahmawati,https://play-lh.googleusercontent.com/a/ACg8ocJk902fURmnpNHu_8stJnSjkBO9HCLrpxVkkDIhQ17GmZEpDw=mo,kenapa harus upgrade terus memori penuh😭,1,0,2.717.985,2026-05-01 07:24:10,,,2.717.985
f8a81a38-b911-43c1-9509-58aad00d1166,AconkIsYunPho,https://play-lh.googleusercontent.com/a-/ALV-UjVkOvlMFBLEQ9h51V96D6qbWGrnGOhqBv3eebyyBsIrb46_wVzDbg,roblox keren dan sangat sagat sangat 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,5,0,2.718.1110,2026-05-01 07:23:54,,,2.718.1110
14b9e707-9b57-42b2-b819-9cfd1452c1e1,Alga Ahong,https://play-lh.googleusercontent.com/a/ACg8ocKU0SIvDGWerO7scrdcpRBlo6thX0ohxeK_mEQcgCqrzIA5og=mo,saya kasih ranting 3 karena pas udah berhari hari main malah muncul artikel gak tau gimana lah game anjig cuih,3,0,2.718.1110,2026-05-01 07:23:50,,,2.718.1110
0302c2ff-f59d-4cb3-9a12-e3afaf10ea56,Anggun Nada shasmita,https://play-lh.googleusercontent.com/a/ACg8ocK_4JP999BYGYmEeefZRrY8GMoPQsa7jWd5T7kK-QVf-lxXBg=mo,apik game e ISO berkomunikasi,5,0,2.718.1110,2026-05-01 07:23:45,,,2.718.1110
bf51d72c-e7a3-4922-a2f5-fcadc570a298,Rafli Rasyad,https://play-lh.googleusercontent.com/a/ACg8ocLVoToi903C9o7zZUfADWRowdUxuEBJApM_loXr6k5qFHi9VA=mo,sekarang classic face dihapus🙄,4,0,2.717.985,2026-05-01 07:23:29,,,2.717.985
b9f97d6c-a496-4e9b-abe5-85bce283678e,Rahmatul Fahmi,https://play-lh.googleusercontent.com/a-/ALV-UjW7xCHWRWM1fAEm86pzS4bm70gB9Hv6M5YQsui76bk5j_7VrbM,"Roblox game seru , dan game yg gw suka di roblox adalah game blox fruit dan brainrod",5,0,2.717.985,2026-05-01 07:23:19,,,2.717.985
96adc69c-5211-49c6-80e6-80169735fe86,Sanun Humaira,https://play-lh.googleusercontent.com/a/ACg8ocJE0CoMmsFUqBh_iXFfrQURFlEagh2XHCpfreC-5Vs81XVTCA=mo,lag terus jembud,5,0,2.717.985,2026-05-01 07:21:16,,,2.717.985
08cfe681-a330-4c83-ab9e-dc5b40a655ac,"Radika J,A",https://play-lh.googleusercontent.com/a/ACg8ocJ5JTfqOHq1i7fia1FPxLx7TRPlGEoCvJ5yNuJIx1M8wmgj0Q=mo,kenapa di update terus penyimpanan aku ga cukup,4,0,2.717.985,2026-05-01 07:20:58,,,2.717.985
5ad6e024-676d-4582-baa5-9ded871f7134,nadila,https://play-lh.googleusercontent.com/a/ACg8ocKzqYXBnrS4UPK0BmK4-9F2w1eOezdm0MmFPnT418td4piw4g=mo,knp selalu update minimal KLO update 4 bulan sekali lah,5,0,,2026-05-01 07:20:47,,,
e60cca60-fdf5-4175-bbf3-1586848a9244,Aisyah Bae,https://play-lh.googleusercontent.com/a/ACg8ocLnh6MXdVX8UjymebtjaLmODE3wf0L_f9fjcoJeWul1d3dC6g=mo,bagus banget pokoknya,5,0,2.717.985,2026-05-01 07:20:32,,,2.717.985
